id,key,value,type 
7229121023,highway,crossing,regular
7229121026,highway,crossing,regular
7229121029,highway,crossing,regular
7229121035,highway,crossing,regular
7229121039,crossing,marked,regular
7229121039,highway,crossing,regular
7229121041,crossing,marked,regular
7229121041,highway,crossing,regular
7229121044,barrier,kerb,regular
7229121044,kerb,flush,regular
7229121044,tactile_paving,yes,regular
7229121045,highway,crossing,regular
7229121046,highway,crossing,regular
7229121047,highway,crossing,regular
7229121049,highway,crossing,regular
7229121050,barrier,kerb,regular
7229121050,kerb,flush,regular
7229121050,tactile_paving,yes,regular
7229121051,crossing,marked,regular
7229121051,highway,crossing,regular
7229121057,highway,crossing,regular
7229121058,highway,crossing,regular
7229121059,highway,crossing,regular
7229121060,highway,crossing,regular
7231051042,highway,crossing,regular
7231051043,highway,crossing,regular
7231051051,barrier,kerb,regular
7231051051,kerb,flush,regular
7231051051,tactile_paving,yes,regular
7231051052,barrier,kerb,regular
7231051052,kerb,flush,regular
7231051052,tactile_paving,yes,regular
7231051053,crossing,marked,regular
7231051053,highway,crossing,regular
7231051054,barrier,kerb,regular
7231051054,kerb,flush,regular
7231051054,tactile_paving,yes,regular
7231051055,crossing,marked,regular
7231051055,highway,crossing,regular
7231051056,barrier,kerb,regular
7231051056,kerb,flush,regular
7231051056,tactile_paving,yes,regular
7231051057,crossing,marked,regular
7231051057,highway,crossing,regular
7231051058,crossing,marked,regular
7231051058,highway,crossing,regular
7231051059,crossing,marked,regular
7231051059,highway,crossing,regular
7231051060,crossing,marked,regular
7231051060,highway,crossing,regular
7231051061,crossing,marked,regular
7231051061,highway,crossing,regular
7231051062,crossing,marked,regular
7231051062,highway,crossing,regular
7231051071,crossing,marked,regular
7231051071,highway,crossing,regular
7231051080,highway,crossing,regular
7231051083,crossing,marked,regular
7231051083,highway,crossing,regular
7231055285,crossing,marked,regular
7231055285,highway,crossing,regular
7231055291,barrier,kerb,regular
7231055291,kerb,flush,regular
7231055291,tactile_paving,yes,regular
7231055292,barrier,kerb,regular
7231055292,kerb,flush,regular
7231055292,tactile_paving,yes,regular
7231055293,crossing,marked,regular
7231055293,highway,crossing,regular
7231055293,tactile_paving,yes,regular
7231055294,barrier,kerb,regular
7231055294,kerb,flush,regular
7231055294,tactile_paving,yes,regular
7231055295,crossing,marked,regular
7231055295,highway,crossing,regular
7231055295,tactile_paving,yes,regular
7231055296,barrier,kerb,regular
7231055296,kerb,flush,regular
7231055296,tactile_paving,yes,regular
7231055297,crossing,marked,regular
7231055297,highway,crossing,regular
7231055297,tactile_paving,yes,regular
7231055298,crossing,marked,regular
7231055298,highway,crossing,regular
7231055298,tactile_paving,yes,regular
7231055301,highway,crossing,regular
7231055302,highway,crossing,regular
7231055303,highway,crossing,regular
7231055304,highway,crossing,regular
7231055305,barrier,kerb,regular
7231055305,kerb,flush,regular
7231055305,tactile_paving,yes,regular
7231055307,crossing,marked,regular
7231055307,highway,crossing,regular
7231055308,barrier,kerb,regular
7231055308,kerb,flush,regular
7231055308,tactile_paving,yes,regular
7231055309,crossing,marked,regular
7231055309,highway,crossing,regular
7231055310,barrier,kerb,regular
7231055310,kerb,flush,regular
7231055310,tactile_paving,yes,regular
7231055311,crossing,marked,regular
7231055311,highway,crossing,regular
7231055312,crossing,marked,regular
7231055312,highway,crossing,regular
7231055319,highway,crossing,regular
7231055320,barrier,kerb,regular
7231055320,kerb,flush,regular
7231055320,tactile_paving,yes,regular
7231055323,crossing,unmarked,regular
7231055323,highway,crossing,regular
7231055324,barrier,kerb,regular
7231055324,kerb,flush,regular
7231055324,tactile_paving,yes,regular
7231055325,barrier,kerb,regular
7231055325,kerb,flush,regular
7231055325,tactile_paving,yes,regular
7231055333,crossing,unmarked,regular
7231055333,highway,crossing,regular
7231055339,crossing,marked,regular
7231055339,highway,crossing,regular
7231055340,crossing,marked,regular
7231055340,highway,crossing,regular
7231055342,crossing,marked,regular
7231055342,highway,crossing,regular
7231055344,crossing,marked,regular
7231055344,highway,crossing,regular
7231055348,crossing,unmarked,regular
7231055348,highway,crossing,regular
7231055361,highway,crossing,regular
7231055362,highway,crossing,regular
7231055363,barrier,kerb,regular
7231055363,kerb,flush,regular
7231055363,tactile_paving,yes,regular
7231055364,barrier,kerb,regular
7231055364,kerb,flush,regular
7231055364,tactile_paving,yes,regular
7231055365,crossing,marked,regular
7231055365,highway,crossing,regular
7231055367,barrier,kerb,regular
7231055367,kerb,flush,regular
7231055367,tactile_paving,yes,regular
7231055368,barrier,kerb,regular
7231055368,kerb,flush,regular
7231055368,tactile_paving,yes,regular
7231055369,crossing,marked,regular
7231055369,highway,crossing,regular
7231055375,barrier,kerb,regular
7231055375,kerb,flush,regular
7231055375,tactile_paving,yes,regular
7231055376,barrier,kerb,regular
7231055376,kerb,flush,regular
7231055376,tactile_paving,yes,regular
7231055377,barrier,kerb,regular
7231055377,kerb,flush,regular
7231055377,tactile_paving,yes,regular
7231055378,barrier,kerb,regular
7231055378,kerb,flush,regular
7231055378,tactile_paving,yes,regular
7231055379,crossing,unmarked,regular
7231055379,highway,crossing,regular
7231055383,barrier,kerb,regular
7231055383,kerb,flush,regular
7231055384,barrier,kerb,regular
7231055384,kerb,flush,regular
7231055384,tactile_paving,yes,regular
7231055406,crossing,unmarked,regular
7231055406,highway,crossing,regular
7231055412,barrier,kerb,regular
7231055412,kerb,flush,regular
7231055412,tactile_paving,yes,regular
7231055415,barrier,kerb,regular
7231055415,kerb,flush,regular
7231055415,tactile_paving,yes,regular
7231055416,crossing,marked,regular
7231055416,highway,crossing,regular
7231055417,crossing,marked,regular
7231055417,highway,crossing,regular
7231055419,barrier,kerb,regular
7231055419,kerb,flush,regular
7231055419,tactile_paving,yes,regular
7231055420,barrier,kerb,regular
7231055420,kerb,flush,regular
7231055420,tactile_paving,yes,regular
7231055421,crossing,unmarked,regular
7231055421,highway,crossing,regular
7231055428,barrier,kerb,regular
7231055428,kerb,flush,regular
7231055428,tactile_paving,yes,regular
7231055429,barrier,kerb,regular
7231055429,kerb,flush,regular
7231055429,tactile_paving,yes,regular
7231055430,crossing,unmarked,regular
7231055430,highway,crossing,regular
7231117780,highway,crossing,regular
7231117819,highway,crossing,regular
7231117826,highway,crossing,regular
7231117832,highway,crossing,regular
7231117866,crossing,marked,regular
7231117866,highway,crossing,regular
7231117870,crossing,marked,regular
7231117870,highway,crossing,regular
7231117873,highway,crossing,regular
7231117875,crossing,marked,regular
7231117875,highway,crossing,regular
7231117880,highway,crossing,regular
7231117881,highway,crossing,regular
7231117883,barrier,kerb,regular
7231117883,kerb,flush,regular
7231117883,tactile_paving,yes,regular
7231117888,highway,crossing,regular
7231117890,crossing,marked,regular
7231117890,highway,crossing,regular
7231117892,crossing,marked,regular
7231117892,highway,crossing,regular
7231117894,crossing,marked,regular
7231117894,highway,crossing,regular
7231117895,crossing,marked,regular
7231117895,highway,crossing,regular
7231117898,barrier,kerb,regular
7231117898,kerb,flush,regular
7231117898,tactile_paving,yes,regular
7231117899,highway,crossing,regular
7231117900,highway,crossing,regular
7231117903,highway,crossing,regular
7231117904,highway,crossing,regular
7231117905,highway,crossing,regular
7231117906,highway,crossing,regular
7231117909,barrier,kerb,regular
7231117909,kerb,flush,regular
7231117909,tactile_paving,yes,regular
7231117910,crossing,marked,regular
7231117910,highway,crossing,regular
7231117911,barrier,kerb,regular
7231117911,kerb,flush,regular
7231117911,tactile_paving,yes,regular
7231117912,crossing,marked,regular
7231117912,highway,crossing,regular
7231117913,barrier,kerb,regular
7231117913,kerb,flush,regular
7231117913,tactile_paving,yes,regular
7231117914,crossing,marked,regular
7231117914,highway,crossing,regular
7231117915,crossing,marked,regular
7231117915,highway,crossing,regular
7231117927,highway,crossing,regular
7231117928,highway,crossing,regular
7231117929,highway,crossing,regular
7231117937,barrier,kerb,regular
7231117937,kerb,flush,regular
7231117937,tactile_paving,yes,regular
7231117940,crossing,marked,regular
7231117940,highway,crossing,regular
7231117942,crossing,marked,regular
7231117942,highway,crossing,regular
7231117946,crossing,marked,regular
7231117946,highway,crossing,regular
7231117948,crossing,marked,regular
7231117948,highway,crossing,regular
7231117952,crossing,marked,regular
7231117952,highway,crossing,regular
7231117967,barrier,kerb,regular
7231117967,kerb,flush,regular
7231117967,tactile_paving,yes,regular
7231117969,barrier,kerb,regular
7231117969,kerb,flush,regular
7231117969,tactile_paving,yes,regular
7231117973,barrier,kerb,regular
7231117973,kerb,flush,regular
7231117973,tactile_paving,yes,regular
7231117976,barrier,kerb,regular
7231117976,kerb,flush,regular
7231117976,tactile_paving,yes,regular
7231117977,crossing,marked,regular
7231117977,highway,crossing,regular
7231117978,barrier,kerb,regular
7231117978,kerb,flush,regular
7231117978,tactile_paving,yes,regular
7231117979,crossing,marked,regular
7231117979,highway,crossing,regular
7231117980,crossing,marked,regular
7231117980,highway,crossing,regular
7231117985,crossing,marked,regular
7231117985,highway,crossing,regular
7231117988,barrier,kerb,regular
7231117988,kerb,flush,regular
7231117988,tactile_paving,yes,regular
7231117989,barrier,kerb,regular
7231117989,kerb,flush,regular
7231117989,tactile_paving,yes,regular
7231117990,crossing,marked,regular
7231117990,highway,crossing,regular
7231117991,crossing,marked,regular
7231117991,highway,crossing,regular
7231117992,crossing,marked,regular
7231117992,highway,crossing,regular
7231117993,crossing,marked,regular
7231117993,highway,crossing,regular
7231117998,barrier,kerb,regular
7231117998,kerb,flush,regular
7231117998,tactile_paving,yes,regular
7231117999,barrier,kerb,regular
7231117999,kerb,flush,regular
7231117999,tactile_paving,yes,regular
7231118000,barrier,kerb,regular
7231118000,kerb,flush,regular
7231118000,tactile_paving,yes,regular
7231118001,barrier,kerb,regular
7231118001,kerb,flush,regular
7231118001,tactile_paving,yes,regular
7231118002,barrier,kerb,regular
7231118002,kerb,flush,regular
7231118002,tactile_paving,yes,regular
7231118008,highway,crossing,regular
7231118010,crossing,unmarked,regular
7231118010,highway,crossing,regular
7231118011,crossing,marked,regular
7231118011,highway,crossing,regular
7231118012,crossing,marked,regular
7231118012,highway,crossing,regular
7231118013,barrier,kerb,regular
7231118013,kerb,flush,regular
7231118013,tactile_paving,yes,regular
7231118014,barrier,kerb,regular
7231118014,kerb,flush,regular
7231118014,tactile_paving,yes,regular
7231118015,barrier,kerb,regular
7231118015,kerb,flush,regular
7231118015,tactile_paving,yes,regular
7231118016,barrier,kerb,regular
7231118016,kerb,flush,regular
7231118016,tactile_paving,yes,regular
7231118017,barrier,kerb,regular
7231118017,kerb,flush,regular
7231118017,tactile_paving,yes,regular
7231118030,highway,crossing,regular
7231118031,highway,crossing,regular
7231118032,highway,crossing,regular
7231118082,highway,crossing,regular
7231118094,highway,crossing,regular
7231139902,power,pole,regular
7231139903,power,pole,regular
7231139904,power,pole,regular
7231139905,power,pole,regular
7231139906,power,pole,regular
7231139907,power,pole,regular
7231139908,power,pole,regular
7231139909,power,pole,regular
7231139910,power,pole,regular
7231139911,power,pole,regular
7231139912,power,pole,regular
7231139913,power,pole,regular
7231139914,power,pole,regular
7231139915,power,pole,regular
7231139916,power,pole,regular
7231139917,power,pole,regular
7231139918,power,pole,regular
7231139919,power,pole,regular
7231139920,power,pole,regular
7231139921,power,pole,regular
7231139922,power,pole,regular
7231139923,power,pole,regular
7231139924,power,pole,regular
7231139925,power,pole,regular
7231139926,power,pole,regular
7231139927,power,pole,regular
7231139928,power,pole,regular
7231139929,power,pole,regular
7231139930,power,pole,regular
7231139931,power,pole,regular
7231139932,power,pole,regular
7231139933,power,pole,regular
7231139934,power,pole,regular
7231139935,power,pole,regular
7231139936,power,transformer,regular
7231139937,power,transformer,regular
7231139938,power,pole,regular
7231139939,power,pole,regular
7231139940,power,pole,regular
7231139941,power,pole,regular
7231139942,power,pole,regular
7231139943,power,pole,regular
7231139944,power,pole,regular
7231139945,power,pole,regular
7231139946,power,pole,regular
7231139947,power,pole,regular
7231139948,power,pole,regular
7231139949,power,pole,regular
7231139950,power,pole,regular
7231139951,power,pole,regular
7231139952,power,pole,regular
7231139953,power,pole,regular
7231139954,power,pole,regular
7231139955,power,pole,regular
7231139956,power,pole,regular
7231139957,power,pole,regular
7231139958,power,pole,regular
7231139959,power,pole,regular
7231139960,power,pole,regular
7231139961,power,pole,regular
7231139962,power,pole,regular
7231139963,power,pole,regular
7231139964,power,pole,regular
7231139965,power,pole,regular
7231139966,power,pole,regular
7231139967,power,pole,regular
7231139968,power,pole,regular
7231139969,power,pole,regular
7231139970,power,pole,regular
7231139971,power,pole,regular
7231139972,power,pole,regular
7231139973,power,pole,regular
7231139974,power,pole,regular
7231139975,power,pole,regular
7231139976,power,pole,regular
7231139977,power,pole,regular
7231139978,power,pole,regular
7231139979,power,pole,regular
7231139980,power,pole,regular
7231139981,power,pole,regular
7231139982,power,pole,regular
7231139983,power,pole,regular
7231139984,power,pole,regular
7231148085,power,pole,regular
7231148086,power,pole,regular
7231148087,power,pole,regular
7231148088,power,pole,regular
7231148089,power,pole,regular
7231148090,power,pole,regular
7231148091,power,pole,regular
7231148092,power,pole,regular
7231148093,power,pole,regular
7231148094,power,pole,regular
7231148095,power,pole,regular
7231284693,power,pole,regular
7231284694,power,pole,regular
7231284695,power,pole,regular
7231284696,power,pole,regular
7231284697,power,pole,regular
7231284698,power,pole,regular
7231284699,power,pole,regular
7231284700,power,pole,regular
7231284701,power,pole,regular
7231284702,power,pole,regular
7231284703,power,pole,regular
7231284704,power,pole,regular
7231284705,power,pole,regular
7231284706,power,pole,regular
7231284707,power,tower,regular
7231284708,power,tower,regular
7231284709,power,pole,regular
7231284710,power,pole,regular
7231284711,power,pole,regular
7231284712,power,pole,regular
7231284713,power,pole,regular
7231284714,power,pole,regular
7231284715,power,pole,regular
7231284716,power,pole,regular
7231284717,power,pole,regular
7231284718,power,pole,regular
7231284719,power,pole,regular
7231284720,power,pole,regular
7231284721,power,pole,regular
7231284722,power,pole,regular
7231284723,power,pole,regular
7231284724,power,pole,regular
7231284725,power,pole,regular
7231284726,power,pole,regular
7231284727,power,pole,regular
7231284728,power,pole,regular
7231284729,power,pole,regular
7231284730,power,pole,regular
7231284731,power,pole,regular
7231284732,power,pole,regular
7231284733,power,pole,regular
7231284734,power,pole,regular
7231284735,power,pole,regular
7231284736,power,pole,regular
7231284737,power,pole,regular
7231284738,power,pole,regular
7231284739,power,pole,regular
7231284740,power,pole,regular
7231284741,power,pole,regular
7231284742,power,pole,regular
7231284743,power,pole,regular
7231284744,power,pole,regular
7231284745,power,pole,regular
7231284746,power,pole,regular
7231284747,power,pole,regular
7231284748,power,pole,regular
7231284749,power,pole,regular
7231284750,power,pole,regular
7231284751,power,pole,regular
7231284752,power,pole,regular
7231284753,power,pole,regular
7231284754,power,pole,regular
7231284755,power,pole,regular
7231284756,power,pole,regular
7231284757,power,pole,regular
7231284758,power,pole,regular
7231284759,power,pole,regular
7231284769,power,pole,regular
7231284770,power,pole,regular
7231284771,power,pole,regular
7231284772,power,pole,regular
7231284773,power,pole,regular
7231284774,power,pole,regular
7231284775,power,pole,regular
7231284776,power,pole,regular
7231284777,power,pole,regular
7231284778,power,pole,regular
7231284779,power,pole,regular
7231284780,power,pole,regular
7231284781,power,pole,regular
7231284782,power,pole,regular
7231284783,power,pole,regular
7231284784,power,pole,regular
7231284785,power,pole,regular
7231284786,power,pole,regular
7231284787,power,pole,regular
7231284788,power,pole,regular
7231284789,power,pole,regular
7231284790,power,pole,regular
7231284791,power,pole,regular
7231284792,power,pole,regular
7231284793,power,pole,regular
7231284794,power,pole,regular
7231284795,power,pole,regular
7231284796,power,pole,regular
7231284797,power,pole,regular
7231284798,power,pole,regular
7231284799,power,pole,regular
7231284800,power,pole,regular
7231284801,power,pole,regular
7231284802,power,pole,regular
7231284803,power,pole,regular
7231284804,power,pole,regular
7231284805,power,pole,regular
7231284806,power,pole,regular
7231284807,power,pole,regular
7231284808,power,pole,regular
7231284809,power,pole,regular
7231284810,power,pole,regular
7231284811,power,pole,regular
7231284812,power,pole,regular
7231284813,power,pole,regular
7231284814,power,pole,regular
7231284815,power,pole,regular
7231284816,power,pole,regular
7231284817,power,pole,regular
7231284818,power,pole,regular
7231284819,power,pole,regular
7231284820,power,pole,regular
7231284821,power,pole,regular
7231284822,power,pole,regular
7231284823,power,pole,regular
7231284824,power,pole,regular
7231295531,highway,crossing,regular
7231295532,highway,crossing,regular
7231295537,highway,crossing,regular
7231295539,highway,crossing,regular
7231295547,barrier,kerb,regular
7231295547,kerb,flush,regular
7231295547,tactile_paving,yes,regular
7231295548,barrier,kerb,regular
7231295548,kerb,flush,regular
7231295548,tactile_paving,yes,regular
7231295549,crossing,marked,regular
7231295549,highway,crossing,regular
7231299258,power,pole,regular
7231299259,power,pole,regular
7231299260,power,pole,regular
7231299261,power,pole,regular
7231299262,power,pole,regular
7231299263,power,pole,regular
7231299264,power,pole,regular
7231299265,power,pole,regular
7231299266,power,pole,regular
7231299267,power,pole,regular
7231299268,power,pole,regular
7231299269,power,pole,regular
7231299270,power,pole,regular
7231299271,power,pole,regular
7231299272,power,pole,regular
7231299273,power,pole,regular
7231299274,power,pole,regular
7231299275,power,pole,regular
7231299276,power,pole,regular
7231299277,power,pole,regular
7231299278,power,pole,regular
7231299279,power,pole,regular
7231299280,power,pole,regular
7231299281,power,pole,regular
7231299282,power,pole,regular
7231299283,power,pole,regular
7231299284,power,pole,regular
7231313485,power,pole,regular
7231313486,power,pole,regular
7231313487,power,pole,regular
7231313488,power,pole,regular
7231313489,power,pole,regular
7231313490,power,pole,regular
7231313491,power,pole,regular
7231313492,power,transformer,regular
7231313493,power,pole,regular
7231313494,power,pole,regular
7231313495,power,pole,regular
7231313496,power,pole,regular
7231313497,power,pole,regular
7231313498,power,pole,regular
7231313499,power,pole,regular
7231313500,power,pole,regular
7231313501,power,pole,regular
7231313502,power,pole,regular
7231313503,power,pole,regular
7231313504,power,pole,regular
7231313505,power,pole,regular
7231313506,power,pole,regular
7231313507,power,pole,regular
7231313508,power,pole,regular
7231313509,power,pole,regular
7231313510,power,pole,regular
7231313511,power,pole,regular
7231313512,power,pole,regular
7231313513,power,pole,regular
7231313514,power,pole,regular
7231313515,power,pole,regular
7231313517,power,pole,regular
7231313518,power,pole,regular
7231313519,power,pole,regular
7231313520,power,pole,regular
7231313521,power,pole,regular
7231313522,power,pole,regular
7231313523,power,pole,regular
7231313524,power,pole,regular
7231313525,power,pole,regular
7231313526,power,pole,regular
7231313527,power,pole,regular
7231313528,power,pole,regular
7231313529,power,pole,regular
7231313530,power,pole,regular
7231313531,power,pole,regular
7231313532,power,pole,regular
7231313533,power,pole,regular
7231313534,power,pole,regular
7231313535,power,pole,regular
7231313536,power,pole,regular
7231313537,power,pole,regular
7231313538,power,pole,regular
7231313539,power,pole,regular
7231313540,power,pole,regular
7231313541,power,pole,regular
7231313542,power,pole,regular
7231313543,power,pole,regular
7231313544,power,pole,regular
7231313545,power,pole,regular
7231313546,power,pole,regular
7231313547,power,pole,regular
7231313548,power,pole,regular
7231313549,power,pole,regular
7231313550,power,pole,regular
7231313551,power,pole,regular
7231313552,power,pole,regular
7231313553,power,pole,regular
7231313554,power,pole,regular
7231313555,power,pole,regular
7231313556,power,pole,regular
7231313557,power,pole,regular
7231313558,power,pole,regular
7231313559,power,pole,regular
7231313560,power,pole,regular
7231313561,power,pole,regular
7231313562,power,pole,regular
7231313563,power,pole,regular
7231313564,power,pole,regular
7231313565,power,pole,regular
7231313566,power,pole,regular
7231313567,power,pole,regular
7231313568,power,pole,regular
7231313569,power,pole,regular
7231313570,power,pole,regular
7231313571,power,pole,regular
7231313572,power,pole,regular
7231313573,power,pole,regular
7231313574,power,pole,regular
7231313575,power,pole,regular
7231313576,power,pole,regular
7231313577,power,pole,regular
7231313578,power,pole,regular
7231313579,power,pole,regular
7231313580,power,pole,regular
7231313581,power,pole,regular
7231313582,power,pole,regular
7231313583,power,pole,regular
7231313584,power,pole,regular
7231313585,power,pole,regular
7231313586,power,pole,regular
7231313587,power,pole,regular
7231313588,power,pole,regular
7231313589,power,pole,regular
7231313590,power,pole,regular
7231313591,power,pole,regular
7231313592,power,pole,regular
7231313593,power,pole,regular
7231313594,power,pole,regular
7231313595,power,pole,regular
7231313596,power,pole,regular
7231313597,power,pole,regular
7231313598,power,pole,regular
7231313599,power,pole,regular
7231313600,power,pole,regular
7231313601,power,pole,regular
7231313602,power,pole,regular
7231313603,power,pole,regular
7231313604,power,pole,regular
7231313605,power,pole,regular
7231313606,power,pole,regular
7231313607,power,pole,regular
7231313608,power,pole,regular
7231313609,power,pole,regular
7231313610,power,pole,regular
7231313611,power,pole,regular
7231313612,power,pole,regular
7231313613,power,pole,regular
7231313614,power,pole,regular
7231313615,power,pole,regular
7231313616,power,pole,regular
7231313617,power,pole,regular
7231313618,power,pole,regular
7231313619,power,pole,regular
7231313620,power,pole,regular
7231313621,power,pole,regular
7231313626,power,pole,regular
7231313627,power,pole,regular
7231313628,power,pole,regular
7231313629,power,pole,regular
7231313630,power,pole,regular
7231313631,power,pole,regular
7231313632,power,pole,regular
7231313633,power,pole,regular
7231313634,power,pole,regular
7231313635,power,pole,regular
7231313636,power,pole,regular
7231313637,power,pole,regular
7231313638,power,pole,regular
7231313639,power,pole,regular
7231313640,power,pole,regular
7231467758,crossing,unmarked,regular
7231467758,highway,crossing,regular
7231467761,crossing,unmarked,regular
7231467761,highway,crossing,regular
7233163938,access,no,regular
7233163938,barrier,gate,regular
7233163938,bicycle,yes,regular
7233163938,foot,yes,regular
7233163938,horse,no,regular
7233163938,motor_vehicle,no,regular
7233621212,highway,crossing,regular
7233621219,highway,crossing,regular
7233621447,barrier,kerb,regular
7233621447,kerb,flush,regular
7233621447,tactile_paving,yes,regular
7233621448,barrier,kerb,regular
7233621448,kerb,flush,regular
7233621448,tactile_paving,yes,regular
7233621449,crossing,unmarked,regular
7233621449,highway,crossing,regular
7233621453,crossing,unmarked,regular
7233621453,highway,crossing,regular
7233621456,crossing,unmarked,regular
7233621456,highway,crossing,regular
7233621457,barrier,kerb,regular
7233621457,kerb,flush,regular
7233621457,tactile_paving,yes,regular
7233621458,highway,crossing,regular
7233621459,highway,crossing,regular
7233621461,crossing,marked,regular
7233621461,highway,crossing,regular
7233621474,crossing,unmarked,regular
7233621474,highway,crossing,regular
7233621477,crossing,unmarked,regular
7233621477,highway,crossing,regular
7233621479,highway,crossing,regular
7233621480,highway,crossing,regular
7233621481,highway,crossing,regular
7233621484,barrier,kerb,regular
7233621484,kerb,flush,regular
7233621484,tactile_paving,yes,regular
7233621486,barrier,kerb,regular
7233621486,kerb,flush,regular
7233621486,tactile_paving,yes,regular
7233621487,barrier,kerb,regular
7233621487,kerb,flush,regular
7233621487,tactile_paving,yes,regular
7233621488,crossing,marked,regular
7233621488,highway,crossing,regular
7233621489,barrier,kerb,regular
7233621489,kerb,flush,regular
7233621489,tactile_paving,yes,regular
7233621490,barrier,kerb,regular
7233621490,kerb,flush,regular
7233621490,tactile_paving,yes,regular
7233621491,crossing,marked,regular
7233621491,highway,crossing,regular
7233621492,barrier,kerb,regular
7233621492,kerb,flush,regular
7233621492,tactile_paving,yes,regular
7233621493,barrier,kerb,regular
7233621493,kerb,flush,regular
7233621493,tactile_paving,yes,regular
7233621494,crossing,marked,regular
7233621494,highway,crossing,regular
7233621495,barrier,kerb,regular
7233621495,kerb,flush,regular
7233621495,tactile_paving,yes,regular
7233621496,crossing,marked,regular
7233621496,highway,crossing,regular
7233621513,crossing,marked,regular
7233621513,highway,crossing,regular
7233621515,crossing,marked,regular
7233621515,highway,crossing,regular
7233621517,highway,crossing,regular
7233621518,highway,crossing,regular
7233778374,highway,crossing,regular
7233778377,highway,crossing,regular
7233778380,highway,crossing,regular
7233778389,highway,crossing,regular
7233778406,highway,crossing,regular
7233778415,highway,crossing,regular
7233778418,highway,crossing,regular
7234585917,highway,mini_roundabout,regular
7234586452,barrier,kerb,regular
7234586452,kerb,flush,regular
7234586452,tactile_paving,yes,regular
7234586453,barrier,kerb,regular
7234586453,kerb,flush,regular
7234586453,tactile_paving,yes,regular
7234586454,crossing,marked,regular
7234586454,highway,crossing,regular
7234586469,crossing,marked,regular
7234586469,highway,crossing,regular
7234586473,crossing,marked,regular
7234586473,highway,crossing,regular
7234586493,crossing,marked,regular
7234586493,highway,crossing,regular
7234586495,crossing,marked,regular
7234586495,highway,crossing,regular
7234586507,crossing,marked,regular
7234586507,highway,crossing,regular
7234586513,highway,crossing,regular
7234586514,highway,crossing,regular
7234586539,crossing,marked,regular
7234586539,highway,crossing,regular
7234586550,crossing,marked,regular
7234586550,highway,crossing,regular
7234586558,crossing,marked,regular
7234586558,highway,crossing,regular
7234586588,highway,crossing,regular
7234586593,barrier,kerb,regular
7234586593,kerb,flush,regular
7234586593,tactile_paving,yes,regular
7234586595,crossing,marked,regular
7234586595,highway,crossing,regular
7234586597,crossing,marked,regular
7234586597,highway,crossing,regular
7234586599,crossing,marked,regular
7234586599,highway,crossing,regular
7234586600,crossing,marked,regular
7234586600,highway,crossing,regular
7234586611,highway,crossing,regular
7234586612,highway,crossing,regular
7234586641,crossing,marked,regular
7234586641,highway,crossing,regular
7234586643,crossing,marked,regular
7234586643,highway,crossing,regular
7234586644,barrier,kerb,regular
7234586644,kerb,flush,regular
7234586644,tactile_paving,yes,regular
7234586645,crossing,marked,regular
7234586645,highway,crossing,regular
7234586646,crossing,marked,regular
7234586646,highway,crossing,regular
7234586648,highway,crossing,regular
7234586650,barrier,kerb,regular
7234586650,kerb,flush,regular
7234586650,tactile_paving,yes,regular
7234586651,barrier,kerb,regular
7234586651,kerb,flush,regular
7234586651,tactile_paving,yes,regular
7234586652,crossing,marked,regular
7234586652,highway,crossing,regular
7234586666,barrier,kerb,regular
7234586666,kerb,flush,regular
7234586666,tactile_paving,yes,regular
7234586667,barrier,kerb,regular
7234586667,kerb,flush,regular
7234586667,tactile_paving,yes,regular
7234586668,crossing,marked,regular
7234586668,highway,crossing,regular
7235973931,amenity,atm,regular
7237484016,highway,turning_circle,regular
7237492852,amenity,bench,regular
7241096838,city,West Richland,addr
7241096838,housenumber,4096,addr
7241096838,postcode,99353,addr
7241096838,state,WA,addr
7241096838,street,West Van Giesen Street reet,addr
7241096838,unit,A,addr
7241096838,amenity,restaurant,regular
7241096838,cuisine,thai,regular
7241096838,name,Thai City Restaurant,regular
7241096839,city,West Richland,addr
7241096839,housenumber,4033,addr
7241096839,postcode,99353,addr
7241096839,state,WA,addr
7241096839,street,West Van Giesen Street reet,addr
7241096839,unit,E,addr
7241096839,amenity,pub,regular
7241096839,name,Lazy River Taphouse,regular
7241096840,city,West Richland,addr
7241096840,housenumber,4034,addr
7241096840,postcode,99353,addr
7241096840,state,WA,addr
7241096840,street,West Van Giesen Street reet,addr
7241096840,unit,E,addr
7241096840,healthcare,alternative,regular
7241096840,speciality,chiropractic,healthcare
7241096840,name,Olsen Chiropractic,regular
7241096841,city,West Richland,addr
7241096841,housenumber,4034,addr
7241096841,postcode,99353,addr
7241096841,state,WA,addr
7241096841,street,West Van Giesen Street reet,addr
7241096841,unit,F,addr
7241096841,craft,electronics_repair,regular
7241096841,name,CTRL ALT DELETE Tri-Cities,regular
7241096842,city,West Richland,addr
7241096842,housenumber,4033,addr
7241096842,postcode,99353,addr
7241096842,state,WA,addr
7241096842,street,West Van Giesen Street reet,addr
7241096842,unit,D,addr
7241096842,name,Unique Hair Salon,regular
7241096842,shop,hairdresser,regular
7241096843,city,West Richland,addr
7241096843,housenumber,4096,addr
7241096843,postcode,99353,addr
7241096843,state,WA,addr
7241096843,street,West Van Giesen Street reet,addr
7241096843,unit,E,addr
7241096843,name,Desert Calm Massage,regular
7241096843,shop,massage,regular
7241096844,city,West Richland,addr
7241096844,housenumber,4033,addr
7241096844,postcode,99353,addr
